di,case_num,date,block,iucr,type,description,loc_descrip,arrest,domestic,beat,district,ward,community,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
22285,HZ123946,1/21/2016 23:20,047XX S WOOD ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,931,9,20,61,01A,1165144,1873327,2016,1/28/2016 15:57,41.80800854,-87.66981614,"(41.808008543, -87.669816143)"
22286,HZ125364,1/23/2016 2:19,022XX S DR MARTIN LUTHER KING JR DR,110,HOMICIDE,FIRST DEGREE MURDER,HOTEL,TRUE,FALSE,132,1,2,33,01A,1178866,1889450,2016,1/30/2016 15:52,41.85194955,-87.61899592,"(41.851949553, -87.618995915)"
22287,HZ125462,1/23/2016 7:10,033XX W POLK ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1134,11,24,27,01A,1154189,1896171,2016,1/30/2016 15:52,41.87092034,-87.70938794,"(41.870920336, -87.709387935)"
22288,HZ126759,1/24/2016 9:54,034XX W POLK ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,TRUE,1133,11,24,27,01A,1153540,1896157,2016,1/31/2016 15:54,41.87089484,-87.71177103,"(41.870894839, -87.71177103)"
22289,HZ126399,1/24/2016 13:10,096XX S CALUMET AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,511,5,6,49,01A,1180280,1841127,2016,1/31/2016 15:54,41.71931427,-87.61528737,"(41.719314268, -87.61528737)"
22290,HZ128452,1/25/2016 18:13,030XX S KEDVALE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1031,10,22,30,01A,1149201,1884018,2016,2/1/2016 16:05,41.83766902,-87.72801533,"(41.837669022, -87.728015334)"
22291,HZ127802,1/25/2016 14:57,020XX W MARQUETTE RD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,726,7,15,67,01A,1164099,1860224,2016,2/1/2016 16:05,41.77207432,-87.6740175,"(41.772074324, -87.674017498)"
22292,HZ127959,1/25/2016 12:13,072XX S MAY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,733,7,17,68,01A,1169906,1856748,2016,2/1/2016 16:05,41.76241161,-87.65283161,"(41.762411609, -87.652831613)"
22294,HZ128731,1/25/2016 20:45,106XX S SANGAMON ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,2232,22,34,73,01A,1171869,1834324,2016,2/1/2016 16:05,41.70083419,-87.64629298,"(41.700834194, -87.646292979)"
22408,HZ211260,4/3/2016 17:39,036XX N PULASKI RD,110,HOMICIDE,FIRST DEGREE MURDER,TAVERN,TRUE,FALSE,1732,17,30,16,01A,1149086,1923713,2016,4/15/2016 8:55,41.94659856,-87.72740871,"(41.946598555, -87.727408706)"
22433,HZ236683,4/23/2016 4:30,016XX S KEDZIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1022,10,24,29,01A,1155294,1891774,2016,4/30/2016 15:51,41.85883238,-87.70544914,"(41.858832381, -87.705449136)"
22434,HZ237638,4/23/2016 21:14,114XX S STEWART AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,522,5,34,49,01A,1175674,1829041,2016,4/30/2016 15:51,41.68625271,-87.63251787,"(41.686252712, -87.632517867)"
22435,HZ237802,4/24/2016 0:48,032XX W DOUGLAS BLVD,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,1022,10,24,29,01A,1155089,1893110,2016,5/1/2016 15:47,41.86250262,-87.7061658,"(41.862502624, -87.706165802)"
22436,HZ238593,4/24/2016 19:07,036XX W SCHUBERT AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2524,25,35,22,01A,1151743,1917715,2016,5/1/2016 15:47,41.93008761,-87.71780062,"(41.93008761, -87.717800618)"
22437,HZ238862,4/24/2016 23:55,020XX W 68TH PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,726,7,17,67,01A,1164022,1859229,2016,5/1/2016 15:47,41.76934553,-87.6743277,"(41.769345528, -87.674327704)"
22438,HZ238862,4/25/2016 0:33,020XX W 68TH PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,726,7,17,67,01A,1164022,1859229,2016,5/2/2016 15:52,41.76934553,-87.6743277,"(41.769345528, -87.674327704)"
22439,HZ239770,4/25/2016 17:54,073XX S SANGAMON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,733,7,17,68,01A,1171247,1856101,2016,5/2/2016 15:52,41.76060694,-87.64793556,"(41.760606943, -87.647935557)"
22440,HZ240426,4/26/2016 9:47,090XX S ABERDEEN ST,110,HOMICIDE,FIRST DEGREE MURDER,DRIVEWAY,FALSE,FALSE,2222,22,21,73,01A,1170572,1844876,2016,5/3/2016 15:51,41.72981876,-87.65073581,"(41.729818757, -87.650735806)"
22441,HZ241176,4/26/2016 18:02,009XX W GARFIELD BLVD,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,934,9,20,61,01A,1170881,1868361,2016,5/5/2016 15:54,41.79425784,-87.64891935,"(41.794257836, -87.648919345)"
22442,HZ245561,4/30/2016 2:05,022XX S KOLIN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1013,10,22,29,01A,1147997,1888795,2016,5/7/2016 15:48,41.85080094,-87.73231073,"(41.850800938, -87.732310727)"
22443,HZ246022,4/30/2016 13:20,054XX S WENTWORTH AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,TRUE,FALSE,225,2,3,37,01A,1175887,1869033,2016,5/7/2016 15:48,41.79599104,-87.63054249,"(41.795991039, -87.630542489)"
22444,HZ247790,5/2/2016 1:35,059XX N RIDGE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2012,20,40,77,01A,1164091,1939858,2016,5/9/2016 15:51,41.99059676,-87.67179665,"(41.990596764, -87.671796648)"
22446,HZ248984,5/2/2016 22:55,071XX S LAFLIN ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,734,7,17,67,01A,1167349,1857445,2016,5/9/2016 15:51,41.7643794,-87.66218346,"(41.764379397, -87.66218346)"
22447,HZ249040,5/2/2016 23:06,020XX N PULASKI RD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,2525,25,30,20,01A,1149387,1913156,2016,5/9/2016 15:51,41.91762339,-87.72657693,"(41.917623388, -87.726576932)"
22450,HZ245624,5/2/2016 15:29,018XX S CENTRAL PARK AVE,110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,FALSE,FALSE,1021,10,24,29,01A,1152672,1890522,2016,5/9/2016 15:51,41.85544896,-87.71510676,"(41.855448961, -87.715106762)"
22514,HZ288399,6/1/2016 8:44,041XX W 56TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,813,8,13,62,01A,1149523,1867143,2016,6/8/2016 15:59,41.79135537,-87.72727048,"(41.79135537, -87.727270481)"
22515,HZ289164,6/1/2016 17:40,026XX E 75TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,421,4,7,43,01A,1195444,1855917,2016,6/8/2016 15:59,41.75953877,-87.55926002,"(41.759538767, -87.559260016)"
22516,HZ289522,6/1/2016 21:39,030XX W DEVON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2412,24,50,2,01A,1154731,1942283,2016,6/8/2016 15:59,41.99744432,-87.70615959,"(41.997444316, -87.706159593)"
22401,HZ207177,3/30/2016 18:35,030XX W WABANSIA AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,1421,14,26,23,01A,1155566,1911140,2016,6/9/2016 15:51,41.91196911,-87.70392933,"(41.911969111, -87.70392933)"
22517,HZ291191,6/2/2016 23:36,034XX W FLOURNOY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1133,11,24,27,01A,1153451,1896817,2016,6/9/2016 15:53,41.87270772,-87.71208025,"(41.872707718, -87.712080245)"
22519,HZ291715,6/3/2016 11:35,035XX S PARNELL AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,TRUE,FALSE,915,9,11,60,01A,1173208,1881440,2016,6/10/2016 15:52,41.83009673,-87.63999942,"(41.830096729, -87.639999418)"
22520,HZ292357,6/3/2016 18:48,029XX W ARMITAGE AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,FALSE,FALSE,1421,14,35,22,01A,1156370,1913144,2016,6/10/2016 15:52,41.91745202,-87.70092137,"(41.917452022, -87.700921373)"
22505,HZ281572,5/27/2016 7:30,056XX S WABASH AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,225,2,20,40,01A,1177677,1867636,2016,6/11/2016 15:51,41.79211719,-87.62402077,"(41.792117191, -87.624020769)"
22521,HZ292777,6/4/2016 3:06,002XX N LARAMIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,1532,15,28,25,01A,1141670,1901140,2016,6/11/2016 15:53,41.88479642,-87.75522727,"(41.884796415, -87.755227274)"
22522,HZ292806,6/4/2016 3:37,009XX W 96TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2223,22,21,73,01A,1171554,1841044,2016,6/11/2016 15:53,41.71928177,-87.64725034,"(41.719281774, -87.647250341)"
22523,HZ292845,6/4/2016 5:58,063XX S HONORE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,726,7,15,67,01A,1165101,1862626,2016,6/11/2016 15:53,41.77864459,-87.67027657,"(41.778644591, -87.670276573)"
22529,HZ293199,6/4/2016 14:43,032XX W 83RD ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,834,8,18,70,01A,1156326,1849382,2016,6/11/2016 15:53,41.74248215,-87.70280245,"(41.742482148, -87.702802449)"
22524,HZ293628,6/4/2016 18:52,086XX S ASHLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,TRUE,FALSE,614,6,21,71,01A,1167181,1847374,2016,11/3/2016 15:47,41.73674676,-87.66308677,"(41.736746762, -87.663086773)"
22525,HZ293988,6/5/2016 1:11,076XX S DREXEL AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,624,6,8,69,01A,1183556,1854529,2016,6/12/2016 15:52,41.75601524,-87.60287188,"(41.756015236, -87.602871877)"
22528,HZ295122,6/5/2016 23:41,081XX S HARVARD AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,FALSE,FALSE,622,6,21,44,01A,1175369,1851053,2016,6/12/2016 15:52,41.7466635,-87.63297892,"(41.746663504, -87.632978923)"
22530,HZ295259,6/6/2016 4:41,023XX S MICHIGAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,131,1,2,33,01A,1177580,1888772,2016,7/15/2016 15:47,41.85011833,-87.62373639,"(41.850118334, -87.623736386)"
22527,HZ295346,6/6/2016 8:06,114XX S INDIANA AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,531,5,9,49,01A,1179618,1829040,2016,8/9/2016 15:58,41.68616102,-87.61807973,"(41.686161016, -87.618079734)"
22546,HZ273852,6/1/2016 5:09,036XX W 13TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1011,10,24,29,01A,,,2016,6/14/2016 15:51,,,
22531,HZ298642,6/8/2016 14:15,033XX W OHIO ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1121,11,27,23,01A,1153830,1903796,2016,6/15/2016 15:55,41.89185127,-87.7105028,"(41.891851273, -87.710502796)"
22532,HZ299222,6/8/2016 20:43,072XX S MARSHFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,735,7,17,67,01A,1166593,1856799,2016,6/15/2016 15:55,41.76262284,-87.6649728,"(41.76262284, -87.664972796)"
22498,HZ273166,5/21/2016 3:22,079XX S ELLIS AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,TRUE,624,6,8,44,01A,1184269,1852603,2016,6/16/2016 15:48,41.75071345,-87.60031906,"(41.750713454, -87.600319057)"
22533,HZ300435,6/9/2016 18:08,028XX W 84TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,835,8,18,70,01A,1158664,1848856,2016,6/16/2016 15:50,41.74099139,-87.69425024,"(41.74099139, -87.694250237)"
22534,HZ302103,6/10/2016 21:34,055XX S WELLS ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,711,7,3,68,01A,1175550,1868337,2016,6/17/2016 15:52,41.7940887,-87.63179911,"(41.794088699, -87.631799109)"
22535,HZ302181,6/10/2016 22:27,089XX S BRANDON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,424,4,10,46,01A,1198875,1846380,2016,6/17/2016 15:52,41.73328316,-87.54700517,"(41.733283156, -87.547005174)"
22536,HZ303596,6/11/2016 23:17,052XX S SANGAMON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,934,9,20,61,01A,1170868,1870026,2016,6/18/2016 15:54,41.79882706,-87.64891841,"(41.798827063, -87.648918405)"
22540,HZ302366,6/11/2016 19:55,088XX S PRINCETON AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,FALSE,FALSE,634,6,21,49,01A,1175706,1846360,2016,6/18/2016 15:54,41.73377778,-87.63188424,"(41.733777783, -87.631884244)"
22543,HZ303359,6/11/2016 18:53,060XX S ABERDEEN ST,110,HOMICIDE,FIRST DEGREE MURDER,ABANDONED BUILDING,FALSE,FALSE,712,7,16,68,01A,1170014,1864837,2016,6/18/2016 15:54,41.78460647,-87.65220097,"(41.784606473, -87.652200971)"
22541,HZ303764,6/12/2016 1:45,090XX S MARSHFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2221,22,21,73,01A,1166929,1844659,2016,6/19/2016 15:51,41.72930178,-87.66408737,"(41.72930178, -87.664087366)"
22542,HZ303764,6/12/2016 1:45,090XX S MARSHFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2221,22,21,73,01A,1166929,1844659,2016,6/19/2016 15:51,41.72930178,-87.66408737,"(41.72930178, -87.664087366)"
22544,HZ304009,6/12/2016 8:56,011XX W 72ND ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,733,7,17,68,01A,1169746,1857051,2016,6/19/2016 15:51,41.76324655,-87.65340926,"(41.763246552, -87.653409258)"
22551,HM489058,6/12/2016 19:54,001XX N LOREL AVE,110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,TRUE,TRUE,1523,15,28,25,01A,1140694,1900444,2016,8/3/2016 15:49,41.88290449,-87.75882845,"(41.88290449, -87.758828452)"
22545,HZ305498,6/13/2016 12:21,065XX S ROSS AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,722,7,20,68,01A,1175976,1861562,2016,6/20/2016 15:56,41.77548784,-87.63044009,"(41.77548784, -87.630440089)"
22547,HZ306382,6/14/2016 1:20,056XX S MAY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,712,7,16,68,01A,1169614,1867393,2016,6/21/2016 15:56,41.79162912,-87.65359344,"(41.79162912, -87.653593442)"
22548,HZ306312,6/14/2016 0:08,053XX W GLADYS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1522,15,29,25,01A,1140825,1897823,2016,6/21/2016 15:56,41.87570972,-87.75841188,"(41.875709724, -87.75841188)"
22549,HZ306529,6/14/2016 3:40,049XX W HURON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1531,15,37,25,01A,1143214,1904187,2016,6/21/2016 15:56,41.89312906,-87.74948127,"(41.893129063, -87.74948127)"
22550,HZ307641,6/14/2016 19:12,048XX S LAFLIN ST,110,HOMICIDE,FIRST DEGREE MURDER,YARD,FALSE,FALSE,933,9,20,61,01A,1167155,1872552,2016,6/21/2016 15:56,41.80583902,-87.66246249,"(41.805839015, -87.66246249)"
22307,HZ136077,2/1/2016 2:45,005XX S CICERO AVE,110,HOMICIDE,FIRST DEGREE MURDER,POOLROOM,TRUE,FALSE,1131,11,24,25,01A,1144476,1897143,2016,6/22/2016 15:49,41.87377583,-87.74502371,"(41.873775829, -87.745023707)"
22552,HZ309291,6/15/2016 21:07,016XX S DRAKE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1021,10,24,29,01A,1152973,1891622,2016,6/22/2016 15:52,41.85846154,-87.71397282,"(41.858461536, -87.713972819)"
22554,HZ300630,6/16/2016 13:09,053XX S PRINCETON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,935,9,3,37,01A,1175195,1869474,2016,6/23/2016 15:48,41.79721668,-87.63306691,"(41.797216684, -87.633066906)"
22555,HZ310505,6/16/2016 20:39,004XX E 64TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,312,3,20,42,01A,1180481,1862680,2016,6/23/2016 15:48,41.77845351,-87.61389111,"(41.778453514, -87.613891108)"
22556,HZ310327,6/16/2016 16:47,078XX S EAST END AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,414,4,8,43,01A,1188899,1853276,2016,6/23/2016 15:48,41.75245073,-87.58333128,"(41.752450733, -87.583331276)"
22557,HZ310726,6/16/2016 21:58,057XX S PEORIA ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,712,7,16,68,01A,1171285,1866863,2016,6/23/2016 15:48,41.79013832,-87.64748172,"(41.790138322, -87.647481719)"
22558,HZ309986,6/16/2016 12:38,048XX W WALTON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1531,15,37,25,01A,1143919,1905871,2016,6/23/2016 15:48,41.89773696,-87.74684976,"(41.897736958, -87.746849759)"
22553,HZ294139,6/16/2016 3:58,039XX W BELMONT AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1732,17,31,21,01A,1149350,1920983,2016,7/26/2016 15:52,41.93910209,-87.72650935,"(41.939102087, -87.726509353)"
22559,HZ312274,6/17/2016 23:04,022XX S KIRKLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1013,10,22,29,01A,1147702,1888759,2016,6/24/2016 15:51,41.85070781,-87.73339437,"(41.85070781, -87.733394371)"
22560,HZ312178,6/17/2016 21:27,065XX S HAMILTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,726,7,15,67,01A,1163152,1861344,2016,6/24/2016 15:51,41.77516763,-87.67745761,"(41.775167627, -87.677457613)"
22381,HZ188784,3/16/2016 0:31,070XX S MORGAN ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,733,7,17,68,01A,1170858,1858216,2016,6/25/2016 15:50,41.76641927,-87.64929961,"(41.766419266, -87.649299614)"
22496,HZ272490,5/20/2016 16:00,035XX S STATE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,213,2,3,35,01A,1176847,1881672,2016,6/25/2016 15:50,41.83065199,-87.62664099,"(41.830651986, -87.62664099)"
22561,HZ312582,6/18/2016 6:29,048XX W MONROE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1533,15,28,25,01A,1144122,1899223,2016,6/25/2016 15:51,41.87949026,-87.74627121,"(41.879490255, -87.746271206)"
22562,HZ310770,6/18/2016 14:07,043XX S ARCHER AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,FALSE,FALSE,922,9,14,58,01A,1155915,1875617,2016,6/25/2016 15:51,41.81448314,-87.70360444,"(41.814483142, -87.703604442)"
22563,HZ312450,6/18/2016 1:40,000XX S SPRINGFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,1122,11,28,26,01A,1150396,1899641,2016,6/25/2016 15:51,41.88051722,-87.72322293,"(41.880517217, -87.723222927)"
22564,HZ312510,6/18/2016 3:58,013XX W HASTINGS ST,110,HOMICIDE,FIRST DEGREE MURDER,CHA PARKING LOT,FALSE,FALSE,1233,12,2,28,01A,1167671,1893851,2016,6/25/2016 15:51,41.86427448,-87.65995762,"(41.864274483, -87.659957624)"
22565,HZ312763,6/18/2016 9:49,014XX E 54TH ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,FALSE,TRUE,234,2,4,41,01A,1186636,1869876,2016,9/13/2016 15:53,41.79805639,-87.59109907,"(41.798056386, -87.591099067)"
22566,HZ313351,6/18/2016 18:00,073XX S CHAMPLAIN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,323,3,6,69,01A,1181836,1856441,2016,6/25/2016 15:51,41.76130187,-87.60911624,"(41.761301866, -87.609116244)"
22567,HZ313449,6/18/2016 20:38,076XX S EGGLESTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,621,6,17,69,01A,1174620,1854172,2016,6/25/2016 15:51,41.75523912,-87.63563076,"(41.755239122, -87.635630755)"
22568,HZ314318,6/19/2016 13:51,017XX W 46TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,924,9,20,61,01A,1165359,1874195,2016,6/26/2016 15:52,41.81038588,-87.66900297,"(41.810385877, -87.669002967)"
22569,HZ314673,6/19/2016 19:08,064XX S LOWE AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,723,7,16,68,01A,1173144,1862203,2016,6/26/2016 15:52,41.77730987,-87.64080292,"(41.777309867, -87.640802922)"
22570,HZ314903,6/19/2016 23:13,006XX S LAKE SHORE DR SB,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,114,1,42,32,01A,1179255,1897423,2016,6/26/2016 15:52,41.87381905,-87.61732415,"(41.873819051, -87.617324145)"
22571,HZ315057,6/20/2016 2:18,073XX S UNIVERSITY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,324,3,5,69,01A,1185152,1856593,2016,6/27/2016 15:51,41.76164172,-87.59695821,"(41.761641717, -87.596958214)"
22572,HZ315026,6/20/2016 3:55,015XX W 69TH ST,110,HOMICIDE,FIRST DEGREE MURDER,TAVERN,FALSE,FALSE,725,7,17,67,01A,1167065,1858967,2016,6/27/2016 15:51,41.76856204,-87.66318093,"(41.768562042, -87.663180931)"
10569766,HZ317472,6/21/2016 16:30,0000X E 42ND ST,142,HOMICIDE,RECKLESS HOMICIDE,STREET,TRUE,FALSE,213,2,3,38,01B,1177193,1877179,2016,10/27/2016 15:51,41.81831501,-87.62550733,"(41.818315006, -87.625507325)"
22573,HZ318104,6/22/2016 1:22,088XX S ADA ST,110,HOMICIDE,FIRST DEGREE MURDER,YARD,FALSE,FALSE,2222,22,21,71,01A,1168873,1846252,2016,6/29/2016 15:52,41.73363151,-87.65692012,"(41.733631506, -87.656920122)"
22356,HZ170956,3/1/2016 18:03,039XX W JACKSON BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1132,11,28,26,01A,1150101,1898395,2016,6/30/2016 15:48,41.8771038,-87.72433861,"(41.877103804, -87.724338612)"
22574,HZ320830,6/23/2016 22:56,064XX S DAMEN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,726,7,15,67,01A,1164135,1861936,2016,6/30/2016 15:51,41.77677153,-87.67383741,"(41.776771525, -87.673837407)"
22575,HZ320044,6/23/2016 18:39,002XX W 47TH ST,110,HOMICIDE,FIRST DEGREE MURDER,"CTA ""L"" TRAIN",TRUE,FALSE,925,9,3,37,01A,1175476,1873816,2016,6/30/2016 15:51,41.80912527,-87.63190651,"(41.809125265, -87.631906508)"
22576,HZ320805,6/24/2016 11:26,044XX W WILCOX ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,1113,11,28,26,01A,1146846,1898969,2016,7/1/2016 15:50,41.87874168,-87.73627548,"(41.878741684, -87.736275479)"
22578,HZ322205,6/24/2016 22:01,077XX S SANGAMON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,621,6,17,71,01A,1171314,1853611,2016,7/1/2016 15:50,41.7537726,-87.64776273,"(41.7537726, -87.647762725)"
22579,HZ322218,6/24/2016 22:38,010XX N HARDING AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1112,11,27,23,01A,1149864,1906714,2016,7/1/2016 15:50,41.89993664,-87.72499227,"(41.899936641, -87.724992266)"
22577,HZ321765,6/24/2016 17:11,050XX S ELIZABETH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,933,9,16,61,01A,1168844,1871342,2016,11/17/2016 15:52,41.8024823,-87.65630284,"(41.802482297, -87.656302838)"
22580,HZ323396,6/25/2016 20:17,058XX S MAPLEWOOD AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,824,8,16,63,01A,1160370,1865858,2016,7/2/2016 15:52,41.78761244,-87.68753184,"(41.787612438, -87.687531843)"
22581,HZ323876,6/26/2016 5:19,009XX N MASSASOIT AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1511,15,29,25,01A,1137856,1905624,2016,7/3/2016 15:50,41.89717073,-87.7691248,"(41.897170733, -87.769124796)"
22582,HZ323755,6/26/2016 2:09,007XX N RIDGEWAY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1112,11,27,23,01A,1151255,1904639,2016,7/3/2016 15:50,41.89421545,-87.71993755,"(41.894215453, -87.719937552)"
22583,HZ323860,6/26/2016 5:18,072XX S SOUTH CHICAGO AVE,110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,FALSE,FALSE,324,3,5,69,01A,1183974,1856997,2016,7/3/2016 15:50,41.76277792,-87.60126305,"(41.762777923, -87.601263048)"
22588,HZ323373,6/26/2016 21:43,007XX W 66TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,723,7,6,68,01A,1172578,1861110,2016,7/3/2016 15:50,41.77432304,-87.64291004,"(41.774323037, -87.642910036)"
22584,HZ325620,6/27/2016 14:47,074XX S SOUTH SHORE DR,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,334,3,7,43,01A,1195687,1856732,2016,7/4/2016 15:58,41.76176918,-87.55834254,"(41.761769181, -87.558342535)"
22585,HZ326242,6/27/2016 22:17,015XX S SAWYER AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1022,10,24,29,01A,1154949,1892203,2016,7/4/2016 15:58,41.86001652,-87.70670403,"(41.860016521, -87.706704028)"
22586,HZ326350,6/28/2016 0:15,066XX S UNION AVE,110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,FALSE,FALSE,723,7,6,68,01A,1172657,1860668,2016,7/5/2016 15:58,41.7731084,-87.64263345,"(41.773108396, -87.64263345)"
